timestamp,session,market_state,adx,trend_strength,atr,lstm_prob,lstm_weight,rf_prob,rf_weight,weighted_avg,disagreement,penalty,session_bonus,volatility_adjustment,raw_score,final_score,distance_from_neutral,weak_zone_threshold_used,edge_case,buy_threshold,sell_threshold,regime_conflict,direction,side,stage_reached,decision_reason,confidence_level,conflict,skip_reason
2026-05-01T19:50:07.154324+00:00,New York,RANGING,21.89,0.0631,4.123492,0.644921,0.5189,0.666378,0.4811,0.655244,0.021458,0.006437,0.0000,-0.0066,0.608806,0.608806,0.148806,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,MEDIUM,False,HOLD: Final 0.6088 between BUY>0.6500 and SELL<0.3500
2026-05-01T19:50:13.251926+00:00,New York,TRENDING,40.30,0.6766,0.000344,0.583424,0.7030,0.528068,0.2970,0.566982,0.055356,0.016607,0.0100,-0.0050,0.536683,0.536683,0.050375,0.0100,False,0.5500,0.4500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5367 between BUY>0.5500 and SELL<0.4500
2026-05-01T19:50:13.259388+00:00,New York,TRENDING,40.30,0.6766,0.000344,0.583424,0.7030,0.528068,0.2970,0.566982,0.055356,0.016607,0.0100,-0.0050,0.536683,0.536683,0.050375,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5367 between BUY>0.6500 and SELL<0.3500
2026-05-01T19:50:14.504458+00:00,New York,TRENDING,49.85,0.9949,0.044653,0.607611,0.7985,0.411575,0.2015,0.568105,0.196036,0.058811,0.0000,0.0000,0.509294,0.509294,0.009294,0.0100,True,0.5800,0.4200,False,HOLD,BUY,WEAK_ZONE,WEAK_ZONE (Normal),LOW,False,"WEAK_ZONE (Normal): base_score=0.5093, distance=0.0093 < 0.01"
2026-05-01T19:50:14.509581+00:00,New York,TRENDING,49.85,0.9949,0.044653,0.607611,0.7985,0.411575,0.2015,0.568105,0.196036,0.058811,0.0000,0.0000,0.509294,0.509294,0.009294,0.0100,True,0.5800,0.4200,False,HOLD,BUY,WEAK_ZONE,WEAK_ZONE (Normal),LOW,False,"WEAK_ZONE (Normal): base_score=0.5093, distance=0.0093 < 0.01"
2026-05-01T19:50:34.475522+00:00,New York,TRENDING,40.28,0.6761,0.000349,0.584863,0.7028,0.532373,0.2972,0.569265,0.052490,0.015747,0.0100,-0.0047,0.540136,0.540136,0.053518,0.0100,False,0.5500,0.4500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5401 between BUY>0.5500 and SELL<0.4500
2026-05-01T19:50:34.488741+00:00,New York,TRENDING,40.28,0.6761,0.000349,0.584863,0.7028,0.532373,0.2972,0.569265,0.052490,0.015747,0.0100,-0.0047,0.540136,0.540136,0.053518,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5401 between BUY>0.6500 and SELL<0.3500
2026-05-01T19:50:45.076074+00:00,New York,TRANSITIONING,27.49,0.2496,0.000357,0.616363,0.5749,0.484018,0.4251,0.560101,0.132345,0.039703,0.0000,-0.0022,0.499502,0.499502,0.020397,0.0100,False,0.5800,0.4200,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.4995 between BUY>0.5800 and SELL<0.4200
2026-05-01T19:50:45.087564+00:00,New York,TRANSITIONING,27.49,0.2496,0.000357,0.616363,0.5749,0.484018,0.4251,0.560101,0.132345,0.039703,0.0000,-0.0022,0.499502,0.499502,0.020397,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.4995 between BUY>0.6500 and SELL<0.3500
2026-05-01T19:50:46.325537+00:00,New York,TRENDING,40.22,0.6738,0.000356,0.585433,0.7022,0.517762,0.2978,0.565278,0.067671,0.020301,0.0100,-0.0043,0.532037,0.532037,0.044976,0.0100,False,0.5500,0.4500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5320 between BUY>0.5500 and SELL<0.4500
2026-05-01T19:50:46.335401+00:00,New York,TRENDING,40.22,0.6738,0.000356,0.585433,0.7022,0.517762,0.2978,0.565278,0.067671,0.020301,0.0100,-0.0043,0.532037,0.532037,0.044976,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5320 between BUY>0.6500 and SELL<0.3500
2026-05-01T19:50:47.512167+00:00,New York,TRENDING,49.85,0.9949,0.045153,0.607546,0.7985,0.418327,0.2015,0.569413,0.189219,0.056766,0.0100,-0.0024,0.508896,0.508896,0.012648,0.0100,True,0.5500,0.4500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5089 between BUY>0.5500 and SELL<0.4500
2026-05-01T19:50:47.519847+00:00,New York,TRENDING,49.85,0.9949,0.045153,0.607546,0.7985,0.418327,0.2015,0.569413,0.189219,0.056766,0.0100,-0.0024,0.508896,0.508896,0.012648,0.0100,True,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5089 between BUY>0.6500 and SELL<0.3500
2026-05-01T19:50:56.066475+00:00,New York,TRENDING,40.17,0.6723,0.000361,0.585781,0.7017,0.502548,0.2983,0.560951,0.083233,0.024970,0.0100,-0.0040,0.523351,0.523351,0.035981,0.0100,False,0.5500,0.4500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5234 between BUY>0.5500 and SELL<0.4500
2026-05-01T19:50:56.074563+00:00,New York,TRENDING,40.17,0.6723,0.000361,0.585781,0.7017,0.502548,0.2983,0.560951,0.083233,0.024970,0.0100,-0.0040,0.523351,0.523351,0.035981,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5234 between BUY>0.6500 and SELL<0.3500
2026-05-01T19:50:57.240835+00:00,New York,TRENDING,49.85,0.9949,0.045510,0.607382,0.7985,0.418975,0.2015,0.569413,0.188407,0.056522,0.0100,-0.0023,0.509211,0.509211,0.012891,0.0100,True,0.5500,0.4500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5092 between BUY>0.5500 and SELL<0.4500
2026-05-01T19:50:57.248998+00:00,New York,TRENDING,49.85,0.9949,0.045510,0.607382,0.7985,0.418975,0.2015,0.569413,0.188407,0.056522,0.0100,-0.0023,0.509211,0.509211,0.012891,0.0100,True,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5092 between BUY>0.6500 and SELL<0.3500
2026-05-01T19:50:58.504148+00:00,New York,RANGING,21.89,0.0631,4.276350,0.644930,0.5189,0.703412,0.4811,0.673065,0.058482,0.017544,0.0000,-0.0057,0.615520,0.615520,0.155520,0.0100,False,0.5800,0.4200,False,BUY,BUY,EXECUTION_READY,VALID_SIGNAL,MEDIUM,False,
2026-05-01T19:50:58.514078+00:00,New York,RANGING,21.89,0.0631,4.276350,0.644930,0.5189,0.703412,0.4811,0.673065,0.058482,0.017544,0.0000,-0.0057,0.615520,0.615520,0.155520,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,MEDIUM,False,HOLD: Final 0.6155 between BUY>0.6500 and SELL<0.3500
2026-05-01T19:51:06.165301+00:00,New York,TRENDING,49.85,0.9949,0.045653,0.607337,0.7985,0.411535,0.2015,0.567878,0.195801,0.058740,0.0000,0.0000,0.509137,0.509137,0.009137,0.0100,True,0.5800,0.4200,False,HOLD,BUY,WEAK_ZONE,WEAK_ZONE (Normal),LOW,False,"WEAK_ZONE (Normal): base_score=0.5091, distance=0.0091 < 0.01"
2026-05-01T19:51:06.165301+00:00,New York,TRENDING,49.85,0.9949,0.045653,0.607337,0.7985,0.411535,0.2015,0.567878,0.195801,0.058740,0.0000,0.0000,0.509137,0.509137,0.009137,0.0100,True,0.5800,0.4200,False,HOLD,BUY,WEAK_ZONE,WEAK_ZONE (Normal),LOW,False,"WEAK_ZONE (Normal): base_score=0.5091, distance=0.0091 < 0.01"
2026-05-01T19:51:16.700221+00:00,New York,TRENDING,49.85,0.9949,0.045796,0.607285,0.7985,0.399094,0.2015,0.565329,0.208191,0.062457,0.0000,0.0000,0.502871,0.502871,0.002871,0.0100,False,0.5800,0.4200,False,HOLD,BUY,WEAK_ZONE,WEAK_ZONE (Normal),LOW,False,"WEAK_ZONE (Normal): base_score=0.5029, distance=0.0029 < 0.01"
2026-05-01T19:51:16.701907+00:00,New York,TRENDING,49.85,0.9949,0.045796,0.607285,0.7985,0.399094,0.2015,0.565329,0.208191,0.062457,0.0000,0.0000,0.502871,0.502871,0.002871,0.0100,False,0.5800,0.4200,False,HOLD,BUY,WEAK_ZONE,WEAK_ZONE (Normal),LOW,False,"WEAK_ZONE (Normal): base_score=0.5029, distance=0.0029 < 0.01"
2026-05-01T19:52:40.279185+00:00,New York,RANGING,21.84,0.0613,4.435635,0.644934,0.5184,0.718185,0.4816,0.680211,0.073252,0.021975,0.0000,-0.0047,0.618236,0.618236,0.158236,0.0100,False,0.5800,0.4200,False,BUY,BUY,EXECUTION_READY,VALID_SIGNAL,MEDIUM,False,
2026-05-01T19:52:40.286961+00:00,New York,RANGING,21.84,0.0613,4.435635,0.644934,0.5184,0.718185,0.4816,0.680211,0.073252,0.021975,0.0000,-0.0047,0.618236,0.618236,0.158236,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,MEDIUM,False,HOLD: Final 0.6182 between BUY>0.6500 and SELL<0.3500
2026-05-01T19:53:00.954403+00:00,New York,RANGING,21.81,0.0604,4.471350,0.644936,0.5181,0.736482,0.4819,0.689051,0.091546,0.027464,0.0000,-0.0045,0.621587,0.621587,0.161587,0.0100,False,0.5800,0.4200,False,BUY,BUY,EXECUTION_READY,VALID_SIGNAL,MEDIUM,False,
2026-05-01T19:53:00.963920+00:00,New York,RANGING,21.81,0.0604,4.471350,0.644936,0.5181,0.736482,0.4819,0.689051,0.091546,0.027464,0.0000,-0.0045,0.621587,0.621587,0.161587,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,MEDIUM,False,HOLD: Final 0.6216 between BUY>0.6500 and SELL<0.3500
2026-05-01T19:53:11.435268+00:00,New York,RANGING,21.78,0.0592,4.514921,0.644936,0.5178,0.743331,0.4822,0.692386,0.098395,0.029518,0.0000,-0.0042,0.622868,0.622868,0.162868,0.0100,False,0.5800,0.4200,False,BUY,BUY,EXECUTION_READY,VALID_SIGNAL,MEDIUM,False,
2026-05-01T19:53:11.445804+00:00,New York,RANGING,21.78,0.0592,4.514921,0.644936,0.5178,0.743331,0.4822,0.692386,0.098395,0.029518,0.0000,-0.0042,0.622868,0.622868,0.162868,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,MEDIUM,False,HOLD: Final 0.6229 between BUY>0.6500 and SELL<0.3500
2026-05-01T19:53:42.184298+00:00,New York,TRENDING,49.85,0.9949,0.045938,0.607636,0.7985,0.416266,0.2015,0.569069,0.191370,0.057411,0.0100,-0.0023,0.528064,0.528064,0.011658,0.0100,True,0.5500,0.4500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5281 between BUY>0.5500 and SELL<0.4500
2026-05-01T19:53:42.195462+00:00,New York,TRENDING,49.85,0.9949,0.045938,0.607636,0.7985,0.416266,0.2015,0.569069,0.191370,0.057411,0.0100,-0.0023,0.528064,0.528064,0.011658,0.0100,True,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5281 between BUY>0.6500 and SELL<0.3500
2026-05-01T19:54:43.151174+00:00,New York,TRENDING,40.16,0.6720,0.000362,0.584191,0.7016,0.522620,0.2984,0.565819,0.061571,0.018471,0.0100,-0.0039,0.534763,0.534763,0.047348,0.0100,False,0.5500,0.4500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5348 between BUY>0.5500 and SELL<0.4500
2026-05-01T19:54:43.159217+00:00,New York,TRENDING,40.16,0.6720,0.000362,0.584191,0.7016,0.522620,0.2984,0.565819,0.061571,0.018471,0.0100,-0.0039,0.534763,0.534763,0.047348,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5348 between BUY>0.6500 and SELL<0.3500
2026-05-01T20:00:37.170059+00:00,New York,RANGING,25.49,0.1829,0.000340,0.636354,0.5549,0.488133,0.4451,0.570379,0.148221,0.044466,0.0000,-0.0036,0.542346,0.542346,0.025912,0.0100,False,0.5800,0.4200,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5423 between BUY>0.5800 and SELL<0.4200
2026-05-01T20:00:37.188581+00:00,New York,RANGING,25.49,0.1829,0.000340,0.636354,0.5549,0.488133,0.4451,0.570379,0.148221,0.044466,0.0000,-0.0036,0.542346,0.542346,0.025912,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5423 between BUY>0.6500 and SELL<0.3500
2026-05-01T20:00:38.464484+00:00,New York,TRANSITIONING,37.82,0.5940,0.000335,0.583021,0.6782,0.524592,0.3218,0.564218,0.058429,0.017529,0.0100,-0.0055,0.571156,0.571156,0.046690,0.0100,False,0.5500,0.4500,False,BUY,BUY,EXECUTION_READY,VALID_SIGNAL,LOW,False,
2026-05-01T20:00:38.475540+00:00,New York,TRANSITIONING,37.82,0.5940,0.000335,0.583021,0.6782,0.524592,0.3218,0.564218,0.058429,0.017529,0.0100,-0.0055,0.571156,0.571156,0.046690,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5712 between BUY>0.6500 and SELL<0.3500
2026-05-01T20:00:40.498544+00:00,New York,TRENDING,48.35,0.9451,0.043596,0.608584,0.7835,0.515462,0.2165,0.588426,0.093123,0.027937,0.0100,-0.0027,0.520489,0.520489,0.060489,0.0100,False,0.5500,0.4500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5205 between BUY>0.5500 and SELL<0.4500
2026-05-01T20:00:40.507361+00:00,New York,TRENDING,48.35,0.9451,0.043596,0.608584,0.7835,0.515462,0.2165,0.588426,0.093123,0.027937,0.0100,-0.0027,0.520489,0.520489,0.060489,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5205 between BUY>0.6500 and SELL<0.3500
2026-05-01T20:00:41.788577+00:00,New York,RANGING,22.79,0.0931,7.359585,0.618969,0.5279,0.457646,0.4721,0.542812,0.161323,0.048397,0.0000,0.0000,0.494415,0.494415,0.005585,0.0100,True,0.5800,0.4200,False,HOLD,SELL,WEAK_ZONE,WEAK_ZONE (Normal),LOW,False,"WEAK_ZONE (Normal): base_score=0.4944, distance=0.0056 < 0.01"
2026-05-01T20:00:41.794287+00:00,New York,RANGING,22.79,0.0931,7.359585,0.618969,0.5279,0.457646,0.4721,0.542812,0.161323,0.048397,0.0000,0.0000,0.494415,0.494415,0.005585,0.0100,True,0.5800,0.4200,False,HOLD,SELL,WEAK_ZONE,WEAK_ZONE (Normal),LOW,False,"WEAK_ZONE (Normal): base_score=0.4944, distance=0.0056 < 0.01"
2026-05-01T20:00:46.431160+00:00,New York,RANGING,21.76,0.0585,4.467018,0.645643,0.5176,0.711278,0.4824,0.677308,0.065635,0.019691,0.0000,-0.0045,0.643107,0.643107,0.157618,0.0100,False,0.5800,0.4200,False,BUY,BUY,EXECUTION_READY,VALID_SIGNAL,MEDIUM,False,
2026-05-01T20:00:46.439333+00:00,New York,RANGING,21.76,0.0585,4.467018,0.645643,0.5176,0.711278,0.4824,0.677308,0.065635,0.019691,0.0000,-0.0045,0.643107,0.643107,0.157618,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,MEDIUM,False,HOLD: Final 0.6431 between BUY>0.6500 and SELL<0.3500
2026-05-01T20:02:42.420371+00:00,New York,TRENDING,48.35,0.9451,0.045167,0.607864,0.7835,0.585100,0.2165,0.602936,0.022765,0.006829,0.0100,-0.0024,0.563700,0.563700,0.096107,0.0100,False,0.5500,0.4500,False,BUY,BUY,EXECUTION_READY,VALID_SIGNAL,LOW,False,
2026-05-01T20:02:42.427032+00:00,New York,TRENDING,48.35,0.9451,0.045167,0.607864,0.7835,0.585100,0.2165,0.602936,0.022765,0.006829,0.0100,-0.0024,0.563700,0.563700,0.096107,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5637 between BUY>0.6500 and SELL<0.3500
2026-05-01T20:03:13.633563+00:00,New York,RANGING,25.49,0.1829,0.000351,0.642188,0.5549,0.453784,0.4451,0.558326,0.188404,0.056521,0.0000,0.0000,0.501805,0.501805,0.001805,0.0100,False,0.5800,0.4200,False,HOLD,BUY,SCORE_FLOOR,BELOW_THRESHOLD,LOW,False,"SCORE FLOOR: base_score=0.5018, distance=0.0018 < 0.015"
2026-05-01T20:03:13.636074+00:00,New York,RANGING,25.49,0.1829,0.000351,0.642188,0.5549,0.453784,0.4451,0.558326,0.188404,0.056521,0.0000,0.0000,0.501805,0.501805,0.001805,0.0100,False,0.5800,0.4200,False,HOLD,BUY,SCORE_FLOOR,BELOW_THRESHOLD,LOW,False,"SCORE FLOOR: base_score=0.5018, distance=0.0018 < 0.015"
2026-05-01T20:04:27.014057+00:00,New York,TRENDING,48.35,0.9451,0.045167,0.608620,0.7835,0.505480,0.2165,0.586293,0.103140,0.030942,0.0100,-0.0024,0.515351,0.515351,0.055351,0.0100,False,0.5500,0.4500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5154 between BUY>0.5500 and SELL<0.4500
2026-05-01T20:04:27.035347+00:00,New York,TRENDING,48.35,0.9451,0.045167,0.608620,0.7835,0.505480,0.2165,0.586293,0.103140,0.030942,0.0100,-0.0024,0.515351,0.515351,0.055351,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5154 between BUY>0.6500 and SELL<0.3500
2026-05-01T20:05:08.998781+00:00,New York,RANGING,25.49,0.1829,0.000327,0.633969,0.5549,0.477614,0.4451,0.564373,0.156355,0.046907,0.0000,-0.0045,0.492972,0.492972,0.017466,0.0100,False,0.5800,0.4200,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.4930 between BUY>0.5800 and SELL<0.4200
2026-05-01T20:05:09.007194+00:00,New York,RANGING,25.49,0.1829,0.000327,0.633969,0.5549,0.477614,0.4451,0.564373,0.156355,0.046907,0.0000,-0.0045,0.492972,0.492972,0.017466,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.4930 between BUY>0.6500 and SELL<0.3500
2026-05-01T20:05:10.297758+00:00,New York,TRANSITIONING,37.82,0.5940,0.000319,0.461885,0.6782,0.503589,0.3218,0.475305,0.041704,0.012511,0.0100,-0.0065,0.481252,0.481252,0.012183,0.0100,True,0.5500,0.4500,False,HOLD,SELL,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.4813 between BUY>0.5500 and SELL<0.4500
2026-05-01T20:05:10.302972+00:00,New York,TRANSITIONING,37.82,0.5940,0.000319,0.461885,0.6782,0.503589,0.3218,0.475305,0.041704,0.012511,0.0100,-0.0065,0.481252,0.481252,0.012183,0.0100,True,0.6500,0.3500,False,HOLD,SELL,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.4813 between BUY>0.6500 and SELL<0.3500
2026-05-01T20:05:11.598541+00:00,New York,TRENDING,48.35,0.9451,0.042298,0.608909,0.7835,0.497520,0.2165,0.584797,0.111390,0.033417,0.0100,-0.0030,0.548349,0.548349,0.051380,0.0100,False,0.5500,0.4500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5483 between BUY>0.5500 and SELL<0.4500
2026-05-01T20:05:11.605279+00:00,New York,TRENDING,48.35,0.9451,0.042298,0.608909,0.7835,0.497520,0.2165,0.584797,0.111390,0.033417,0.0100,-0.0030,0.548349,0.548349,0.051380,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5483 between BUY>0.6500 and SELL<0.3500
2026-05-01T20:05:12.848391+00:00,New York,RANGING,21.76,0.0585,4.467018,0.645643,0.5176,0.711278,0.4824,0.677308,0.065635,0.019691,0.0000,-0.0045,0.617618,0.617618,0.157618,0.0100,False,0.5800,0.4200,False,BUY,BUY,EXECUTION_READY,VALID_SIGNAL,MEDIUM,False,
2026-05-01T20:05:12.856542+00:00,New York,RANGING,21.76,0.0585,4.467018,0.645643,0.5176,0.711278,0.4824,0.677308,0.065635,0.019691,0.0000,-0.0045,0.617618,0.617618,0.157618,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,MEDIUM,False,HOLD: Final 0.6176 between BUY>0.6500 and SELL<0.3500
2026-05-01T20:06:11.809977+00:00,New York,TRENDING,48.35,0.9451,0.044013,0.608873,0.7835,0.416935,0.2165,0.567324,0.191938,0.057581,0.0000,0.0000,0.509742,0.509742,0.009742,0.0100,True,0.5800,0.4200,False,HOLD,BUY,WEAK_ZONE,WEAK_ZONE (Normal),LOW,False,"WEAK_ZONE (Normal): base_score=0.5097, distance=0.0097 < 0.01"
2026-05-01T20:06:11.815772+00:00,New York,TRENDING,48.35,0.9451,0.044013,0.608873,0.7835,0.416935,0.2165,0.567324,0.191938,0.057581,0.0000,0.0000,0.509742,0.509742,0.009742,0.0100,True,0.5800,0.4200,False,HOLD,BUY,WEAK_ZONE,WEAK_ZONE (Normal),LOW,False,"WEAK_ZONE (Normal): base_score=0.5097, distance=0.0097 < 0.01"
2026-05-01T20:07:04.075959+00:00,New York,TRANSITIONING,37.80,0.5933,0.000327,0.592853,0.6780,0.501443,0.3220,0.563417,0.091410,0.027423,0.0100,-0.0061,0.519972,0.519972,0.035994,0.0100,False,0.5500,0.4500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5200 between BUY>0.5500 and SELL<0.4500
2026-05-01T20:07:04.085746+00:00,New York,TRANSITIONING,37.80,0.5933,0.000327,0.592853,0.6780,0.501443,0.3220,0.563417,0.091410,0.027423,0.0100,-0.0061,0.519972,0.519972,0.035994,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5200 between BUY>0.6500 and SELL<0.3500
2026-05-01T20:09:30.598688+00:00,New York,TRENDING,48.35,0.9451,0.044013,0.608932,0.7835,0.489033,0.2165,0.582977,0.119899,0.035970,0.0100,-0.0026,0.544320,0.544320,0.047007,0.0100,False,0.5500,0.4500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5443 between BUY>0.5500 and SELL<0.4500
2026-05-01T20:09:30.608476+00:00,New York,TRENDING,48.35,0.9451,0.044013,0.608932,0.7835,0.489033,0.2165,0.582977,0.119899,0.035970,0.0100,-0.0026,0.544320,0.544320,0.047007,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5443 between BUY>0.6500 and SELL<0.3500
2026-05-01T20:10:02.260439+00:00,New York,RANGING,25.49,0.1829,0.000335,0.635731,0.5549,0.438456,0.4451,0.547921,0.197275,0.059182,0.0000,-0.0039,0.474792,0.474792,0.011261,0.0100,True,0.5800,0.4200,False,HOLD,SELL,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.4748 between BUY>0.5800 and SELL<0.4200
2026-05-01T20:10:02.267434+00:00,New York,RANGING,25.49,0.1829,0.000335,0.635731,0.5549,0.438456,0.4451,0.547921,0.197275,0.059182,0.0000,-0.0039,0.474792,0.474792,0.011261,0.0100,True,0.6500,0.3500,False,HOLD,SELL,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.4748 between BUY>0.6500 and SELL<0.3500
2026-05-01T20:10:03.560702+00:00,New York,TRANSITIONING,37.80,0.5933,0.000305,0.460588,0.6780,0.502217,0.3220,0.473993,0.041629,0.012489,0.0100,-0.0074,0.478999,0.478999,0.013518,0.0100,True,0.5500,0.4500,False,HOLD,SELL,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.4790 between BUY>0.5500 and SELL<0.4500
2026-05-01T20:10:03.568015+00:00,New York,TRANSITIONING,37.80,0.5933,0.000305,0.460588,0.6780,0.502217,0.3220,0.473993,0.041629,0.012489,0.0100,-0.0074,0.478999,0.478999,0.013518,0.0100,True,0.6500,0.3500,False,HOLD,SELL,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.4790 between BUY>0.6500 and SELL<0.3500
2026-05-01T20:10:04.781175+00:00,New York,TRENDING,48.35,0.9451,0.040940,0.588245,0.7835,0.483072,0.2165,0.565478,0.105173,0.031552,0.0100,-0.0033,0.530617,0.530617,0.033926,0.0100,False,0.5500,0.4500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5306 between BUY>0.5500 and SELL<0.4500
2026-05-01T20:10:04.787713+00:00,New York,TRENDING,48.35,0.9451,0.040940,0.588245,0.7835,0.483072,0.2165,0.565478,0.105173,0.031552,0.0100,-0.0033,0.530617,0.530617,0.033926,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,LOW,False,HOLD: Final 0.5306 between BUY>0.6500 and SELL<0.3500
2026-05-01T20:10:05.994748+00:00,New York,RANGING,21.76,0.0585,4.467018,0.645643,0.5176,0.711278,0.4824,0.677308,0.065635,0.019691,0.0000,-0.0045,0.617618,0.617618,0.157618,0.0100,False,0.5800,0.4200,False,BUY,BUY,EXECUTION_READY,VALID_SIGNAL,MEDIUM,False,
2026-05-01T20:10:06.003730+00:00,New York,RANGING,21.76,0.0585,4.467018,0.645643,0.5176,0.711278,0.4824,0.677308,0.065635,0.019691,0.0000,-0.0045,0.617618,0.617618,0.157618,0.0100,False,0.6500,0.3500,False,HOLD,BUY,THRESHOLD_CHECK,BELOW_THRESHOLD,MEDIUM,False,HOLD: Final 0.6176 between BUY>0.6500 and SELL<0.3500
